CLARK YM-15 AIRFOIL
1.00000  0.00080
0.94950  0.01466
0.89904  0.02793
0.79821  0.05196
0.69749  0.07289
0.59691  0.08993
0.49649  0.10208
0.39626  0.10873
0.29626  0.10869
0.19651  0.10136
0.14684  0.09175
0.09734  0.07725
0.07267  0.06760
0.04809  0.05545
0.02370  0.03792
0.01164  0.02490
0.00000  0.00000
0.01320 -0.02025
0.02591 -0.02651
0.05116 -0.03374
0.07630 -0.03768
0.10138 -0.04021
0.15149 -0.04319
0.20150 -0.04367
0.30142 -0.04113
0.40128 -0.03730
0.50112 -0.03256
0.60094 -0.02723
0.70073 -0.02129
0.80051 -0.01486
0.90028 -0.00803
0.95015 -0.00441
1.00000 -0.00080
